"","temp","origin","date","mean_temp"
"48455",37.94,"JFK",2013-02-14,37.94
"48456",59,"EWR",2013-12-21,59
"48457",71.06,"LGA",2013-05-17,71.06
"48458",69.08,"JFK",2013-05-12,69.08
"48459",57.2,"EWR",2013-01-31,57.2
"48460",24.08,"EWR",2013-01-24,24.08
"48461",57.2,"JFK",2013-11-17,57.2
"48462",89.96,"EWR",2013-07-05,89.96
"48463",78.08,"EWR",2013-06-20,78.08
"48464",75.92,"LGA",2013-08-19,75.92
"48465",42.98,"LGA",2013-03-10,42.98
"48466",71.06,"JFK",2013-06-15,71.06
"48467",53.06,"EWR",2013-03-12,53.06
"48468",55.4,"JFK",2013-12-22,55.4
"48469",41,"EWR",2013-01-17,41
"48470",48.92,"JFK",2013-11-16,48.92
"48471",57.92,"JFK",2013-05-26,57.92
"48472",53.96,"EWR",2013-05-06,53.96
"48473",33.8,"JFK",2013-03-16,33.8
"48474",66.92,"JFK",2013-09-27,66.92
"48475",32,"LGA",2013-12-11,32
"48476",62.96,"LGA",2013-05-01,62.96
"48477",60.08,"LGA",2013-09-24,60.08
"48478",69.08,"LGA",2013-08-24,69.08
"48479",42.08,"EWR",2013-04-01,42.08
"48480",57.02,"LGA",2013-10-14,57.02
"48481",48.02,"EWR",2013-01-19,48.02
"48482",53.06,"JFK",2013-11-22,53.06
"48483",78.08,"JFK",2013-07-12,78.08
"48484",75.92,"JFK",2013-06-17,75.92
"48485",33.98,"EWR",2013-01-01,33.98
"48486",75.92,"EWR",2013-08-28,75.92
"48487",39.92,"EWR",2013-12-27,39.92
"48488",73.94,"JFK",2013-07-31,73.94
"48489",86,"EWR",2013-07-10,86
"48490",39.92,"EWR",2013-03-02,39.92
"48491",64.04,"LGA",2013-09-29,64.04
"48492",80.06,"EWR",2013-06-24,80.06
"48493",28.94,"EWR",2013-01-18,28.94
"48494",39.2,"JFK",2013-12-06,39.2
"48495",26.96,"JFK",2013-02-21,26.96
"48496",37.94,"JFK",2013-01-07,37.94
"48497",39.02,"LGA",2013-12-03,39.02
"48498",48.92,"LGA",2013-05-13,48.92
"48499",62.96,"LGA",2013-11-18,62.96
"48500",42.98,"JFK",2013-12-29,42.98
"48501",87.08,"LGA",2013-07-19,87.08
"48502",42.08,"EWR",2013-11-26,42.08
"48503",42.98,"JFK",2013-02-23,42.98
"48504",53.96,"EWR",2013-04-11,53.96
"48505",17.96,"JFK",2013-01-22,17.96
"48506",60.08,"JFK",2013-05-15,60.08
"48507",80.06,"JFK",2013-06-11,80.06
"48508",84.02,"LGA",2013-06-30,84.02
"48509",46.94,"JFK",2013-11-10,46.94
"48510",71.06,"JFK",2013-06-14,71.06
"48511",37.94,"EWR",2013-01-01,37.94
"48512",30.92,"EWR",2013-02-18,30.92
"48513",51.8,"EWR",2013-11-22,51.8
"48514",62.96,"EWR",2013-04-08,62.96
"48515",77,"JFK",2013-06-28,77
"48516",71.06,"EWR",2013-08-03,71.06
"48517",77,"LGA",2013-06-08,77
"48518",69.08,"JFK",2013-08-18,69.08
"48519",39.92,"LGA",2013-12-27,39.92
"48520",37.94,"LGA",2013-02-16,37.94
"48521",42.08,"EWR",2013-02-11,42.08
"48522",39.02,"JFK",2013-03-10,39.02
"48523",37.04,"LGA",2013-12-27,37.04
"48524",39.92,"JFK",2013-03-06,39.92
"48525",51.98,"EWR",2013-01-14,51.98
"48526",57.02,"LGA",2013-09-18,57.02
"48527",28.94,"EWR",2013-12-30,28.94
"48528",44.06,"LGA",2013-11-20,44.06
"48529",57.92,"LGA",2013-04-16,57.92
"48530",62.06,"EWR",2013-09-26,62.06
"48531",48.92,"JFK",2013-03-26,48.92
"48532",53.96,"JFK",2013-09-23,53.96
"48533",42.8,"JFK",2013-02-23,42.8
"48534",66.92,"LGA",2013-06-10,66.92
"48535",64.04,"LGA",2013-10-10,64.04
"48536",30.92,"LGA",2013-03-18,30.92
"48537",32,"EWR",2013-03-02,32
"48538",69.08,"EWR",2013-12-22,69.08
"48539",39.02,"EWR",2013-03-03,39.02
"48540",80.96,"JFK",2013-07-08,80.96
"48541",42.98,"LGA",2013-04-05,42.98
"48542",51.08,"EWR",2013-04-20,51.08
"48543",82.94,"EWR",2013-07-26,82.94
"48544",64.04,"LGA",2013-09-27,64.04
"48545",33.98,"LGA",2013-03-04,33.98
"48546",32,"EWR",2013-01-03,32
"48547",73.94,"EWR",2013-05-16,73.94
"48548",59,"EWR",2013-10-13,59
"48549",73.94,"JFK",2013-10-03,73.94
"48550",66.02,"JFK",2013-06-03,66.02
"48551",35.06,"EWR",2013-12-13,35.06
"48552",51.08,"JFK",2013-12-03,51.08
"48553",75.92,"EWR",2013-08-23,75.92
"48554",35.96,"JFK",2013-01-04,35.96
"48555",35.96,"EWR",2013-12-27,35.96
"48556",41,"JFK",2013-03-10,41
"48557",21.92,"EWR",2013-12-12,21.92
"48558",77,"JFK",2013-08-03,77
"48559",50,"JFK",2013-04-07,50
"48560",77,"EWR",2013-06-19,77
"48561",33.8,"JFK",2013-12-17,33.8
"48562",44.96,"LGA",2013-01-10,44.96
"48563",26.96,"LGA",2013-12-25,26.96
"48564",91.94,"JFK",2013-07-18,91.94
"48565",28.94,"LGA",2013-02-02,28.94
"48566",62.96,"LGA",2013-04-25,62.96
"48567",80.96,"JFK",2013-06-25,80.96
"48568",26.96,"JFK",2013-02-07,26.96
"48569",73.94,"JFK",2013-04-09,73.94
"48570",75.92,"JFK",2013-10-03,75.92
"48571",75.02,"EWR",2013-07-12,75.02
"48572",35.06,"EWR",2013-02-14,35.06
"48573",77,"LGA",2013-07-23,77
"48574",66.92,"JFK",2013-06-14,66.92
"48575",69.08,"JFK",2013-10-06,69.08
"48576",42.98,"JFK",2013-02-25,42.98
"48577",66.92,"JFK",2013-06-06,66.92
"48578",84.92,"LGA",2013-05-21,84.92
"48579",57.92,"LGA",2013-10-13,57.92
"48580",51.98,"JFK",2013-04-20,51.98
"48581",51.98,"EWR",2013-03-31,51.98
"48582",39.92,"JFK",2013-12-27,39.92
"48583",93.02,"LGA",2013-07-16,93.02
"48584",37.04,"EWR",2013-03-17,37.04
"48585",69.08,"EWR",2013-09-16,69.08
"48586",51.98,"EWR",2013-12-21,51.98
"48587",71.96,"LGA",2013-08-15,71.96
"48588",41,"JFK",2013-03-26,41
"48589",75.02,"LGA",2013-08-28,75.02
"48590",35.96,"LGA",2013-03-16,35.96
"48591",44.06,"EWR",2013-02-24,44.06
"48592",73.04,"LGA",2013-06-22,73.04
"48593",41,"JFK",2013-01-17,41
"48594",80.96,"EWR",2013-06-11,80.96
"48595",39.92,"EWR",2013-12-07,39.92
"48596",44.06,"JFK",2013-03-11,44.06
"48597",28.94,"EWR",2013-02-04,28.94
"48598",73.94,"JFK",2013-09-13,73.94
"48599",71.06,"JFK",2013-05-17,71.06
"48600",51.08,"JFK",2013-05-14,51.08
"48601",64.94,"LGA",2013-10-01,64.94
"48602",48.02,"LGA",2013-02-28,48.02
"48603",44.06,"LGA",2013-01-30,44.06
"48604",55.94,"LGA",2013-11-15,55.94
"48605",39.92,"JFK",2013-10-25,39.92
"48606",37.04,"JFK",2013-12-24,37.04
"48607",71.96,"JFK",2013-07-01,71.96
"48608",44.96,"EWR",2013-11-19,44.96
"48609",30.92,"JFK",2013-12-08,30.92
"48610",57.02,"JFK",2013-04-19,57.02
"48611",73.94,"LGA",2013-07-13,73.94
"48612",51.98,"LGA",2013-10-23,51.98
"48613",35.06,"JFK",2013-02-16,35.06
"48614",77,"LGA",2013-07-28,77
"48615",80.06,"JFK",2013-09-04,80.06
"48616",69.08,"EWR",2013-05-10,69.08
"48617",73.94,"LGA",2013-08-07,73.94
"48618",44.06,"LGA",2013-04-03,44.06
"48619",75.92,"JFK",2013-06-30,75.92
"48620",66.02,"EWR",2013-09-23,66.02
"48621",42.98,"LGA",2013-11-05,42.98
"48622",50,"LGA",2013-10-24,50
"48623",23,"EWR",2013-12-13,23
"48624",42.98,"JFK",2013-01-13,42.98
"48625",50,"JFK",2013-03-12,50
"48626",30.02,"JFK",2013-02-10,30.02
"48627",46.04,"EWR",2013-12-02,46.04
"48628",42.98,"JFK",2013-02-24,42.98
"48629",41,"LGA",2013-02-12,41
"48630",37.04,"JFK",2013-11-12,37.04
"48631",51.08,"EWR",2013-12-03,51.08
"48632",53.06,"LGA",2013-05-13,53.06
"48633",78.08,"EWR",2013-07-09,78.08
"48634",35.06,"JFK",2013-03-02,35.06
"48635",80.06,"JFK",2013-07-10,80.06
"48636",69.98,"JFK",2013-06-02,69.98
"48637",71.06,"JFK",2013-05-16,71.06
"48638",39.02,"EWR",2013-01-05,39.02
"48639",53.06,"LGA",2013-11-15,53.06
"48640",44.06,"JFK",2013-01-11,44.06
"48641",51.98,"JFK",2013-04-17,51.98
"48642",50,"JFK",2013-11-21,50
"48643",91.04,"EWR",2013-06-01,91.04
"48644",46.94,"LGA",2013-10-28,46.94
"48645",32,"EWR",2013-02-25,32
"48646",46.94,"EWR",2013-11-15,46.94
"48647",53.96,"LGA",2013-04-11,53.96
"48648",51.08,"EWR",2013-01-14,51.08
"48649",57.92,"JFK",2013-05-28,57.92
"48650",28.04,"EWR",2013-02-07,28.04
"48651",37.94,"EWR",2013-03-25,37.94
"48652",51.08,"LGA",2013-10-25,51.08
"48653",46.94,"EWR",2013-04-06,46.94
"48654",48.92,"JFK",2013-03-13,48.92
"48655",62.96,"JFK",2013-09-06,62.96
"48656",82.04,"LGA",2013-07-27,82.04
"48657",33.98,"EWR",2013-02-21,33.98
"48658",30.02,"JFK",2013-02-07,30.02
"48659",64.04,"LGA",2013-10-11,64.04
"48660",77,"JFK",2013-09-08,77
"48661",77,"JFK",2013-08-16,77
"48662",69.08,"JFK",2013-06-03,69.08
"48663",46.94,"LGA",2013-12-05,46.94
"48664",62.6,"JFK",2013-06-13,62.6
"48665",30.02,"LGA",2013-01-18,30.02
"48666",55.94,"LGA",2013-10-21,55.94
"48667",75.02,"JFK",2013-07-31,75.02
"48668",55.04,"JFK",2013-10-29,55.04
"48669",82.94,"EWR",2013-08-30,82.94
"48670",23,"JFK",2013-01-02,23
"48671",80.96,"JFK",2013-07-04,80.96
"48672",33.98,"LGA",2013-02-21,33.98
"48673",84.2,"EWR",2013-07-22,84.2
"48674",32,"JFK",2013-01-21,32
"48675",41,"LGA",2013-12-30,41
"48676",48.92,"LGA",2013-05-13,48.92
"48677",77,"LGA",2013-07-23,77
"48678",93.92,"JFK",2013-07-16,93.92
"48679",68,"JFK",2013-05-20,68
"48680",37.94,"JFK",2013-02-23,37.94
"48681",82.94,"EWR",2013-07-22,82.94
"48682",42.08,"LGA",2013-11-09,42.08
"48683",62.96,"LGA",2013-09-25,62.96
"48684",57.92,"LGA",2013-11-10,57.92
"48685",53.96,"EWR",2013-10-26,53.96
"48686",64.94,"EWR",2013-11-18,64.94
"48687",33.8,"JFK",2013-02-08,33.8
"48688",75.02,"EWR",2013-05-27,75.02
"48689",46.94,"JFK",2013-12-04,46.94
"48690",30.02,"EWR",2013-02-04,30.02
"48691",35.06,"JFK",2013-03-24,35.06
"48692",32,"JFK",2013-03-05,32
"48693",28.04,"LGA",2013-02-09,28.04
"48694",57.92,"EWR",2013-04-26,57.92
"48695",80.06,"EWR",2013-05-16,80.06
"48696",71.06,"EWR",2013-10-07,71.06
"48697",57.92,"EWR",2013-10-27,57.92
"48698",46.94,"JFK",2013-04-13,46.94
"48699",69.98,"EWR",2013-08-14,69.98
"48700",69.08,"EWR",2013-09-29,69.08
"48701",89.96,"EWR",2013-05-31,89.96
"48702",37.04,"LGA",2013-02-16,37.04
"48703",73.4,"LGA",2013-06-03,73.4
"48704",82.04,"JFK",2013-07-11,82.04
"48705",33.08,"JFK",2013-03-23,33.08
"48706",73.94,"JFK",2013-06-11,73.94
"48707",28.94,"JFK",2013-12-25,28.94
"48708",69.98,"EWR",2013-10-05,69.98
"48709",64.4,"JFK",2013-05-23,64.4
"48710",57.02,"EWR",2013-10-15,57.02
"48711",62.96,"JFK",2013-04-25,62.96
"48712",82.04,"LGA",2013-07-24,82.04
"48713",75.92,"JFK",2013-08-04,75.92
"48714",69.98,"JFK",2013-07-27,69.98
"48715",60.98,"JFK",2013-05-11,60.98
"48716",37.4,"EWR",2013-01-16,37.4
"48717",42.08,"JFK",2013-12-19,42.08
"48718",78.98,"LGA",2013-07-28,78.98
"48719",68,"EWR",2013-04-10,68
"48720",50,"JFK",2013-11-05,50
"48721",93.92,"EWR",2013-07-16,93.92
"48722",62.06,"LGA",2013-05-03,62.06
"48723",48.02,"JFK",2013-04-07,48.02
"48724",28.94,"EWR",2013-12-11,28.94
"48725",60.08,"LGA",2013-06-07,60.08
"48726",69.08,"JFK",2013-10-18,69.08
"48727",82.94,"EWR",2013-06-09,82.94
"48728",80.96,"LGA",2013-09-12,80.96
"48729",62.96,"LGA",2013-08-15,62.96
"48730",30.02,"JFK",2013-02-01,30.02
"48731",87.08,"JFK",2013-06-25,87.08
"48732",80.96,"EWR",2013-07-26,80.96
"48733",64.04,"JFK",2013-05-30,64.04
"48734",46.94,"LGA",2013-03-09,46.94
"48735",71.06,"JFK",2013-06-29,71.06
"48736",53.96,"LGA",2013-04-26,53.96
"48737",28.94,"EWR",2013-12-08,28.94
"48738",33.08,"EWR",2013-03-21,33.08
"48739",75.02,"EWR",2013-09-03,75.02
"48740",47.48,"EWR",2013-11-03,47.48
"48741",42.08,"EWR",2013-12-19,42.08
"48742",26.96,"LGA",2013-02-21,26.96
"48743",35.96,"EWR",2013-03-16,35.96
"48744",73.04,"LGA",2013-06-29,73.04
"48745",62.06,"LGA",2013-10-13,62.06
"48746",75.02,"EWR",2013-05-23,75.02
"48747",46.94,"EWR",2013-01-19,46.94
"48748",44.6,"LGA",2013-02-28,44.6
"48749",39.02,"EWR",2013-11-04,39.02
"48750",64.94,"JFK",2013-10-16,64.94
"48751",96.98,"EWR",2013-07-15,96.98
"48752",51.08,"EWR",2013-03-26,51.08
"48753",30.02,"LGA",2013-02-09,30.02
"48754",78.8,"EWR",2013-09-03,78.8
"48755",53.06,"LGA",2013-12-28,53.06
"48756",26.06,"EWR",2013-12-12,26.06
"48757",53.96,"JFK",2013-04-18,53.96
"48758",66.92,"EWR",2013-09-26,66.92
"48759",28.04,"JFK",2013-02-20,28.04
"48760",42.8,"LGA",2013-03-06,42.8
"48761",78.08,"EWR",2013-06-22,78.08
"48762",55.94,"LGA",2013-04-29,55.94
"48763",42.08,"JFK",2013-02-19,42.08
"48764",23,"LGA",2013-02-18,23
"48765",89.96,"LGA",2013-07-08,89.96
"48766",69.08,"LGA",2013-09-18,69.08
"48767",64.94,"LGA",2013-10-06,64.94
"48768",82.94,"EWR",2013-04-09,82.94
"48769",66.02,"EWR",2013-06-13,66.02
"48770",33.08,"JFK",2013-01-05,33.08
"48771",82.94,"EWR",2013-08-26,82.94
"48772",33.98,"LGA",2013-03-03,33.98
"48773",71.96,"EWR",2013-08-19,71.96
"48774",37.04,"JFK",2013-02-22,37.04
"48775",60.98,"LGA",2013-06-04,60.98
"48776",66.92,"EWR",2013-07-25,66.92
"48777",48.92,"JFK",2013-11-07,48.92
"48778",44.06,"EWR",2013-12-29,44.06
"48779",64.04,"EWR",2013-10-15,64.04
"48780",80.06,"LGA",2013-08-30,80.06
"48781",35.96,"LGA",2013-11-21,35.96
"48782",35.96,"LGA",2013-04-02,35.96
"48783",55.04,"LGA",2013-03-12,55.04
"48784",33.08,"JFK",2013-01-07,33.08
"48785",35.06,"EWR",2013-04-06,35.06
"48786",66.92,"JFK",2013-06-09,66.92
"48787",46.04,"EWR",2013-02-27,46.04
"48788",82.04,"LGA",2013-06-16,82.04
"48789",53.6,"LGA",2013-11-07,53.6
"48790",86,"JFK",2013-09-11,86
"48791",46.04,"EWR",2013-03-24,46.04
"48792",62.96,"JFK",2013-05-23,62.96
"48793",37.94,"LGA",2013-02-23,37.94
"48794",77,"JFK",2013-07-21,77
"48795",66.92,"EWR",2013-05-12,66.92
"48796",48.02,"EWR",2013-11-09,48.02
"48797",80.96,"LGA",2013-08-26,80.96
"48798",55.94,"EWR",2013-04-29,55.94
"48799",33.08,"EWR",2013-01-04,33.08
"48800",66.92,"EWR",2013-05-09,66.92
"48801",50,"LGA",2013-04-18,50
"48802",62.96,"LGA",2013-04-25,62.96
"48803",62.96,"EWR",2013-11-07,62.96
"48804",66.92,"LGA",2013-09-21,66.92
"48805",68,"LGA",2013-04-19,68
"48806",14,"JFK",2013-01-24,14
"48807",44.96,"JFK",2013-02-25,44.96
"48808",73.4,"LGA",2013-07-13,73.4
"48809",51.98,"JFK",2013-04-27,51.98
"48810",60.44,"JFK",2013-10-28,60.44
"48811",86,"LGA",2013-05-30,86
"48812",64.94,"EWR",2013-10-18,64.94
"48813",44.06,"LGA",2013-12-06,44.06
"48814",24.98,"EWR",2013-12-16,24.98
"48815",39.02,"EWR",2013-12-15,39.02
"48816",50,"EWR",2013-04-16,50
"48817",46.04,"LGA",2013-03-10,46.04
"48818",57.02,"LGA",2013-09-19,57.02
"48819",33.08,"EWR",2013-02-20,33.08
"48820",35.96,"EWR",2013-11-26,35.96
"48821",68,"JFK",2013-10-11,68
"48822",71.06,"JFK",2013-05-20,71.06
"48823",75.2,"EWR",2013-08-08,75.2
"48824",46.94,"JFK",2013-01-31,46.94
"48825",39.92,"EWR",2013-12-19,39.92
"48826",37.94,"LGA",2013-01-11,37.94
"48827",57.92,"LGA",2013-05-05,57.92
"48828",39.2,"LGA",2013-03-19,39.2
"48829",69.08,"LGA",2013-10-06,69.08
"48830",71.96,"LGA",2013-08-07,71.96
"48831",64.94,"EWR",2013-06-14,64.94
"48832",69.98,"LGA",2013-06-16,69.98
"48833",69.08,"EWR",2013-09-19,69.08
"48834",77,"JFK",2013-09-01,77
"48835",44.06,"EWR",2013-11-03,44.06
"48836",53.06,"JFK",2013-04-29,53.06
"48837",17.06,"JFK",2013-01-24,17.06
"48838",60.8,"EWR",2013-12-23,60.8
"48839",41,"JFK",2013-01-10,41
"48840",48.92,"JFK",2013-10-23,48.92
"48841",48.92,"LGA",2013-12-05,48.92
"48842",37.94,"EWR",2013-03-03,37.94
"48843",30.92,"LGA",2013-02-20,30.92
"48844",87.98,"JFK",2013-07-17,87.98
"48845",30.02,"JFK",2013-02-10,30.02
"48846",42.08,"JFK",2013-03-20,42.08
"48847",82.94,"LGA",2013-07-02,82.94
"48848",17.96,"EWR",2013-01-23,17.96
"48849",71.96,"JFK",2013-05-17,71.96
"48850",28.94,"LGA",2013-12-11,28.94
"48851",86,"LGA",2013-05-30,86
"48852",53.96,"LGA",2013-11-17,53.96
"48853",50,"JFK",2013-12-21,50
"48854",48.02,"JFK",2013-10-29,48.02
"48855",77,"EWR",2013-06-30,77
"48856",46.04,"EWR",2013-10-29,46.04
"48857",78.98,"JFK",2013-06-11,78.98
"48858",93.2,"EWR",2013-07-20,93.2
"48859",46.94,"LGA",2013-01-30,46.94
"48860",37.94,"JFK",2013-01-15,37.94
"48861",23,"EWR",2013-12-17,23
"48862",75.92,"LGA",2013-07-28,75.92
"48863",73.4,"LGA",2013-06-18,73.4
"48864",75.02,"EWR",2013-06-08,75.02
"48865",69.08,"JFK",2013-06-05,69.08
"48866",75.2,"LGA",2013-07-22,75.2
"48867",48.02,"JFK",2013-10-29,48.02
"48868",51.98,"JFK",2013-10-28,51.98
"48869",26.06,"EWR",2013-01-03,26.06
"48870",82.94,"JFK",2013-07-23,82.94
"48871",37.94,"JFK",2013-04-04,37.94
"48872",50,"EWR",2013-11-15,50
"48873",64.04,"LGA",2013-09-22,64.04
"48874",62.96,"LGA",2013-10-16,62.96
"48875",30.02,"JFK",2013-02-20,30.02
"48876",30.92,"LGA",2013-02-05,30.92
"48877",39.92,"EWR",2013-04-02,39.92
"48878",69.98,"EWR",2013-08-25,69.98
"48879",73.94,"LGA",2013-06-11,73.94
"48880",60.98,"LGA",2013-05-18,60.98
"48881",62.96,"LGA",2013-09-18,62.96
"48882",30.92,"EWR",2013-01-03,30.92
"48883",59,"LGA",2013-05-28,59
"48884",41,"LGA",2013-03-01,41
"48885",80.06,"JFK",2013-07-05,80.06
"48886",77,"EWR",2013-06-18,77
"48887",57.92,"LGA",2013-05-20,57.92
"48888",66.02,"JFK",2013-06-14,66.02
"48889",33.08,"JFK",2013-12-10,33.08
"48890",35.6,"LGA",2013-12-09,35.6
"48891",71.96,"JFK",2013-06-20,71.96
"48892",75.92,"EWR",2013-07-30,75.92
"48893",73.04,"EWR",2013-06-04,73.04
"48894",32,"EWR",2013-12-13,32
"48895",75.02,"JFK",2013-06-19,75.02
"48896",26.6,"EWR",2013-12-17,26.6
"48897",50,"LGA",2013-04-13,50
"48898",41,"JFK",2013-03-01,41
"48899",86,"LGA",2013-07-14,86
"48900",35.06,"LGA",2013-12-18,35.06
"48901",66.02,"LGA",2013-04-08,66.02
"48902",57.02,"JFK",2013-05-01,57.02
"48903",73.04,"EWR",2013-08-29,73.04
"48904",33.98,"JFK",2013-02-06,33.98
"48905",42.08,"LGA",2013-04-03,42.08
"48906",80.06,"EWR",2013-08-17,80.06
"48907",82.04,"LGA",2013-07-26,82.04
"48908",55.04,"JFK",2013-09-17,55.04
"48909",26.96,"JFK",2013-12-11,26.96
"48910",44.96,"JFK",2013-03-20,44.96
"48911",75.2,"JFK",2013-07-01,75.2
"48912",33.08,"LGA",2013-01-03,33.08
"48913",60.08,"JFK",2013-10-18,60.08
"48914",42.08,"JFK",2013-04-12,42.08
"48915",17.06,"EWR",2013-01-27,17.06
"48916",50.36,"JFK",2013-10-27,50.36
"48917",26.06,"EWR",2013-01-03,26.06
"48918",80.96,"EWR",2013-08-27,80.96
"48919",73.04,"LGA",2013-08-02,73.04
"48920",51.08,"JFK",2013-04-07,51.08
"48921",55.4,"JFK",2013-04-11,55.4
"48922",60.98,"LGA",2013-05-18,60.98
"48923",82.04,"JFK",2013-09-01,82.04
"48924",73.04,"JFK",2013-07-03,73.04
"48925",69.08,"JFK",2013-09-25,69.08
"48926",59,"LGA",2013-05-19,59
"48927",44.96,"JFK",2013-01-12,44.96
"48928",77,"EWR",2013-07-31,77
"48929",26.06,"EWR",2013-02-02,26.06
"48930",78.98,"EWR",2013-08-12,78.98
"48931",89.06,"JFK",2013-07-06,89.06
"48932",35.06,"LGA",2013-12-18,35.06
"48933",73.04,"JFK",2013-10-01,73.04
"48934",33.08,"LGA",2013-01-03,33.08
"48935",35.96,"LGA",2013-12-18,35.96
"48936",51.08,"LGA",2013-04-30,51.08
"48937",35.96,"EWR",2013-12-27,35.96
"48938",82.94,"JFK",2013-07-05,82.94
"48939",39.02,"LGA",2013-01-09,39.02
"48940",78.98,"EWR",2013-09-12,78.98
"48941",75.02,"JFK",2013-06-23,75.02
"48942",46.04,"EWR",2013-01-10,46.04
"48943",55.76,"JFK",2013-10-28,55.76
"48944",48.92,"JFK",2013-05-24,48.92
"48945",53.96,"LGA",2013-01-14,53.96
"48946",62.6,"EWR",2013-06-13,62.6
"48947",55.94,"LGA",2013-03-30,55.94
"48948",48.92,"LGA",2013-03-11,48.92
"48949",53.96,"JFK",2013-05-03,53.96
"48950",66.92,"LGA",2013-06-14,66.92
"48951",37.94,"EWR",2013-03-17,37.94
"48952",82.4,"EWR",2013-09-12,82.4
"48953",82.4,"EWR",2013-09-12,82.4
"48954",62.06,"JFK",2013-05-18,62.06
"48955",62.06,"JFK",2013-09-29,62.06
"48956",19.04,"EWR",2013-01-23,19.04
"48957",44.96,"LGA",2013-01-31,44.96
"48958",39.92,"EWR",2013-02-11,39.92
"48959",80.96,"EWR",2013-07-14,80.96
"48960",46.94,"JFK",2013-04-13,46.94
"48961",37.94,"JFK",2013-03-24,37.94
"48962",73.04,"JFK",2013-09-21,73.04
"48963",62.96,"JFK",2013-10-17,62.96
"48964",87.08,"LGA",2013-06-28,87.08
"48965",44.96,"LGA",2013-03-05,44.96
"48966",78.98,"EWR",2013-08-11,78.98
"48967",69.08,"JFK",2013-06-05,69.08
"48968",73.4,"JFK",2013-07-27,73.4
"48969",66.92,"JFK",2013-08-19,66.92
"48970",62.06,"LGA",2013-09-20,62.06
"48971",51.98,"EWR",2013-09-25,51.98
"48972",55.94,"EWR",2013-04-11,55.94
"48973",30.92,"LGA",2013-02-20,30.92
"48974",57.2,"EWR",2013-05-09,57.2
"48975",33.98,"EWR",2013-03-09,33.98
"48976",37.94,"LGA",2013-01-15,37.94
"48977",48.02,"JFK",2013-04-13,48.02
"48978",28.04,"JFK",2013-12-25,28.04
"48979",84.2,"LGA",2013-05-21,84.2
"48980",41,"LGA",2013-12-01,41
"48981",26.06,"JFK",2013-02-21,26.06
"48982",60.08,"JFK",2013-05-28,60.08
"48983",44.06,"LGA",2013-12-19,44.06
"48984",82.04,"EWR",2013-09-01,82.04
"48985",42.08,"JFK",2013-03-10,42.08
"48986",69.08,"EWR",2013-10-06,69.08
"48987",37.04,"LGA",2013-02-16,37.04
"48988",24.98,"LGA",2013-12-14,24.98
"48989",62.96,"JFK",2013-09-19,62.96
"48990",46.04,"EWR",2013-02-27,46.04
"48991",35.06,"LGA",2013-12-26,35.06
"48992",77,"EWR",2013-06-03,77
"48993",64.94,"EWR",2013-05-26,64.94
"48994",66.02,"EWR",2013-04-26,66.02
"48995",60.08,"JFK",2013-09-17,60.08
"48996",48.02,"EWR",2013-03-13,48.02
"48997",19.94,"EWR",2013-01-25,19.94
"48998",39.02,"JFK",2013-01-17,39.02
"48999",33.98,"JFK",2013-12-10,33.98
"49000",78.8,"LGA",2013-09-01,78.8
"49001",69.08,"JFK",2013-08-04,69.08
"49002",69.98,"LGA",2013-08-26,69.98
"49003",26.06,"EWR",2013-12-11,26.06
"49004",68,"EWR",2013-07-25,68
"49005",42.98,"LGA",2013-02-12,42.98
"49006",68,"LGA",2013-10-11,68
"49007",46.04,"JFK",2013-04-14,46.04
"49008",75.92,"EWR",2013-10-02,75.92
"49009",44.96,"EWR",2013-02-27,44.96
"49010",44.96,"LGA",2013-04-03,44.96
"49011",69.98,"EWR",2013-09-09,69.98
"49012",51.98,"LGA",2013-10-23,51.98
"49013",50,"JFK",2013-10-14,50
"49014",87.08,"LGA",2013-07-09,87.08
"49015",57.2,"EWR",2013-11-27,57.2
"49016",64.94,"EWR",2013-05-02,64.94
"49017",51.98,"JFK",2013-11-11,51.98
"49018",51.08,"JFK",2013-04-22,51.08
"49019",82.04,"EWR",2013-07-18,82.04
"49020",87.08,"LGA",2013-08-20,87.08
"49021",37.94,"JFK",2013-03-10,37.94
"49022",73.94,"LGA",2013-06-30,73.94
"49023",93.02,"LGA",2013-07-16,93.02
"49024",50,"EWR",2013-12-02,50
"49025",78.08,"JFK",2013-06-28,78.08
"49026",62.6,"EWR",2013-05-08,62.6
"49027",82.04,"LGA",2013-06-22,82.04
"49028",78.98,"JFK",2013-08-31,78.98
"49029",53.96,"LGA",2013-04-29,53.96
"49030",66.02,"EWR",2013-05-28,66.02
"49031",69.08,"LGA",2013-11-01,69.08
"49032",24.98,"JFK",2013-02-04,24.98
"49033",64.04,"LGA",2013-09-27,64.04
"49034",39.02,"EWR",2013-02-11,39.02
"49035",48.92,"EWR",2013-03-28,48.92
"49036",69.08,"JFK",2013-08-17,69.08
"49037",42.08,"LGA",2013-04-02,42.08
"49038",84.92,"JFK",2013-07-06,84.92
"49039",73.04,"JFK",2013-07-24,73.04
"49040",37.94,"EWR",2013-03-25,37.94
"49041",37.94,"LGA",2013-02-24,37.94
"49042",55.04,"JFK",2013-04-18,55.04
"49043",73.94,"LGA",2013-07-13,73.94
"49044",57.92,"EWR",2013-05-28,57.92
"49045",53.96,"LGA",2013-11-10,53.96
"49046",24.98,"EWR",2013-12-17,24.98
"49047",30.92,"EWR",2013-01-03,30.92
